"ITI"	"VisualStimulus"	"AuditoryStimulus"	"BlockNo"	"subject"	"pbn"	"age"	"sex"	"handedness"	"opticalaids"	"FirstRT"	"FirstKey"	"FinalRT"	"condition"	"error"
"8958"	1484	" true "	" true "	12	12	12	34	" f "	" r "	" Brille "	228.377035	1	236.847993	"AV"	FALSE
"8959"	536	" true "	" true "	12	12	12	34	" f "	" r "	" Brille "	266.084627	1	274.141667	"AV"	FALSE
"8960"	645	" true "	" false "	12	12	12	34	" f "	" r "	" Brille "	240.499377	2	256.877022	"V"	FALSE
"8961"	1258	" true "	" true "	12	12	12	34	" f "	" r "	" Brille "	252.659629	2	260.665498	"AV"	FALSE
"8962"	739	" false "	" true "	12	12	12	34	" f "	" r "	" Brille "	298.330965	1	306.760687	"A"	FALSE
"8963"	982	" true "	" false "	12	12	12	34	" f "	" r "	" Brille "	408.56165	1	416.608285	"V"	FALSE
"8964"	609	" true "	" false "	12	12	12	34	" f "	" r "	" Brille "	296.894941	2	299.448216	"V"	FALSE
"8965"	519	" true "	" false "	12	12	12	34	" f "	" r "	" Brille "	293.91591	2	310.021331	"V"	FALSE
"8966"	882	" true "	" false "	12	12	12	34	" f "	" r "	" Brille "	265.61318	1	281.925705	"V"	FALSE
"8967"	1479	" true "	" false "	12	12	12	34	" f "	" r "	" Brille "	341.315772	3	341.315772	"V"	FALSE
"8968"	535	" false "	" true "	12	12	12	34	" f "	" r "	" Brille "	431.347336	1	439.323889	"A"	FALSE
"8969"	948	" true "	" true "	12	12	12	34	" f "	" r "	" Brille "	252.963099	3	252.963099	"AV"	FALSE
"8970"	874	" false "	" true "	12	12	12	34	" f "	" r "	" Brille "	488.642393	2	496.760013	"A"	FALSE
"8971"	598	" false "	" true "	12	12	12	34	" f "	" r "	" Brille "	261.31055	2	301.194398	"A"	FALSE
"8972"	1027	" false "	" true "	12	12	12	34	" f "	" r "	" Brille "	203.621266	1	211.726544	"A"	FALSE
"8973"	1246	" false "	" true "	12	12	12	34	" f "	" r "	" Brille "	255.870143	2	263.986868	"A"	FALSE
"8974"	546	" true "	" false "	12	12	12	34	" f "	" r "	" Brille "	750.7554	3	750.7554	"V"	FALSE
"8975"	903	" false "	" true "	12	12	12	34	" f "	" r "	" Brille "	310.79554	2	318.74576	"A"	FALSE
"8976"	665	" true "	" false "	12	12	12	34	" f "	" r "	" Brille "	333.509031	2	341.301752	"V"	FALSE
"8977"	753	" true "	" false "	12	12	12	34	" f "	" r "	" Brille "	300.167594	1	316.253201	"V"	FALSE
"8978"	1124	" false "	" true "	12	12	12	34	" f "	" r "	" Brille "	294.7203	3	294.7203	"A"	FALSE
"8979"	1302	" true "	" true "	12	12	12	34	" f "	" r "	" Brille "	303.663635	1	327.992632	"AV"	FALSE
"8980"	1463	" true "	" false "	12	12	12	34	" f "	" r "	" Brille "	286.526606	3	286.526606	"V"	FALSE
"8981"	906	" true "	" false "	12	12	12	34	" f "	" r "	" Brille "	270.852136	2	287.022104	"V"	FALSE
"8982"	1369	" true "	" false "	12	12	12	34	" f "	" r "	" Brille "	307.536059	3	307.536059	"V"	FALSE
"8983"	1103	" true "	" true "	12	12	12	34	" f "	" r "	" Brille "	323.900294	2	332.077178	"AV"	FALSE
"8984"	1016	" true "	" false "	12	12	12	34	" f "	" r "	" Brille "	348.51867	3	348.51867	"V"	FALSE
"8985"	1489	" true "	" true "	12	12	12	34	" f "	" r "	" Brille "	253.035135	2	261.155488	"AV"	FALSE
"8986"	874	" true "	" true "	12	12	12	34	" f "	" r "	" Brille "	257.658315	2	260.053018	"AV"	FALSE
"8987"	856	" true "	" false "	12	12	12	34	" f "	" r "	" Brille "	279.523939	2	287.545049	"V"	FALSE
"8988"	811	" true "	" false "	12	12	12	34	" f "	" r "	" Brille "	262.099136	2	278.382093	"V"	FALSE
"8989"	1117	" false "	" true "	12	12	12	34	" f "	" r "	" Brille "	401.660221	1	410.110738	"A"	FALSE
"8990"	1019	" true "	" true "	12	12	12	34	" f "	" r "	" Brille "	243.337829	3	243.337829	"AV"	FALSE
"8991"	935	" false "	" true "	12	12	12	34	" f "	" r "	" Brille "	335.75416	1	352.043512	"A"	FALSE
"8992"	789	" true "	" false "	12	12	12	34	" f "	" r "	" Brille "	287.424275	2	295.377348	"V"	FALSE
"8993"	625	" true "	" true "	12	12	12	34	" f "	" r "	" Brille "	231.299514	1	255.134781	"AV"	FALSE
"8994"	1304	" false "	" true "	12	12	12	34	" f "	" r "	" Brille "	396.938061	1	412.97898	"A"	FALSE
"8995"	1327	" true "	" true "	12	12	12	34	" f "	" r "	" Brille "	194.42474	2	210.657392	"AV"	FALSE
"8996"	1347	" true "	" true "	12	12	12	34	" f "	" r "	" Brille "	260.327642	1	1148.815836	"AV"	FALSE
"8997"	1053	" true "	" false "	12	12	12	34	" f "	" r "	" Brille "	413.577701	1	421.621702	"V"	FALSE
"8998"	1476	" false "	" true "	12	12	12	34	" f "	" r "	" Brille "	421.99931	2	429.951892	"A"	FALSE
"8999"	670	" false "	" true "	12	12	12	34	" f "	" r "	" Brille "	220.844155	2	237.032742	"A"	FALSE
"9000"	821	" false "	" true "	12	12	12	34	" f "	" r "	" Brille "	212.753588	2	221.004418	"A"	FALSE
"9001"	1073	" false "	" true "	13	12	12	34	" f "	" r "	" Brille "	422.805164	2	438.809593	"A"	FALSE
"9003"	1158	" true "	" false "	13	12	12	34	" f "	" r "	" Brille "	404.024097	2	412.289009	"V"	FALSE
"9004"	1150	" true "	" true "	13	12	12	34	" f "	" r "	" Brille "	362.480439	2	370.4049	"AV"	FALSE
"9005"	585	" false "	" true "	13	12	12	34	" f "	" r "	" Brille "	246.654213	2	262.613274	"A"	FALSE
"9006"	937	" true "	" true "	13	12	12	34	" f "	" r "	" Brille "	234.158793	2	242.061598	"AV"	FALSE
"9007"	882	" true "	" true "	13	12	12	34	" f "	" r "	" Brille "	182.552073	3	182.552073	"AV"	FALSE
"9008"	1162	" true "	" false "	13	12	12	34	" f "	" r "	" Brille "	298.447143	2	314.702577	"V"	FALSE
"9009"	1133	" true "	" false "	13	12	12	34	" f "	" r "	" Brille "	248.976339	2	1041.151122	"V"	FALSE
"9010"	852	" true "	" false "	13	12	12	34	" f "	" r "	" Brille "	269.724051	2	285.883842	"V"	FALSE
"9011"	1383	" false "	" true "	13	12	12	34	" f "	" r "	" Brille "	300.602061	1	308.810695	"A"	FALSE
"9012"	1062	" false "	" true "	13	12	12	34	" f "	" r "	" Brille "	376.815616	1	392.814729	"A"	FALSE
"9013"	796	" true "	" true "	13	12	12	34	" f "	" r "	" Brille "	366.194925	2	374.208299	"AV"	FALSE
"9014"	520	" true "	" true "	13	12	12	34	" f "	" r "	" Brille "	264.786804	1	272.752487	"AV"	FALSE
"9015"	1334	" false "	" true "	13	12	12	34	" f "	" r "	" Brille "	358.751726	1	367.277355	"A"	FALSE
"9016"	590	" false "	" true "	13	12	12	34	" f "	" r "	" Brille "	476.869892	3	476.869892	"A"	FALSE
"9017"	1002	" true "	" true "	13	12	12	34	" f "	" r "	" Brille "	226.619638	3	226.619638	"AV"	FALSE
"9018"	1318	" true "	" false "	13	12	12	34	" f "	" r "	" Brille "	441.60734	1	473.747011	"V"	FALSE
"9019"	831	" true "	" false "	13	12	12	34	" f "	" r "	" Brille "	436.061506	1	452.049721	"V"	FALSE
"9020"	557	" true "	" true "	13	12	12	34	" f "	" r "	" Brille "	242.980646	1	275.443737	"AV"	FALSE
"9021"	1388	" true "	" false "	13	12	12	34	" f "	" r "	" Brille "	295.036665	1	303.006122	"V"	FALSE
"9022"	639	" true "	" true "	13	12	12	34	" f "	" r "	" Brille "	322.448602	1	330.495317	"AV"	FALSE
"9023"	1153	" true "	" false "	13	12	12	34	" f "	" r "	" Brille "	212.352559	1	220.404966	"V"	FALSE
"9024"	513	" false "	" true "	13	12	12	34	" f "	" r "	" Brille "	229.78203	1	245.754189	"A"	FALSE
"9025"	797	" true "	" true "	13	12	12	34	" f "	" r "	" Brille "	372.508521	1	404.833699	"AV"	FALSE
"9026"	1086	" true "	" true "	13	12	12	34	" f "	" r "	" Brille "	220.713101	2	223.163545	"AV"	FALSE
"9027"	882	" true "	" false "	13	12	12	34	" f "	" r "	" Brille "	322.000046	3	322.000046	"V"	FALSE
"9028"	1190	" true "	" true "	13	12	12	34	" f "	" r "	" Brille "	255.004459	1	263.065515	"AV"	FALSE
"9029"	545	" true "	" true "	13	12	12	34	" f "	" r "	" Brille "	471.094152	1	479.173695	"AV"	FALSE
"9030"	981	" false "	" true "	13	12	12	34	" f "	" r "	" Brille "	367.810484	3	367.810484	"A"	FALSE
"9031"	679	" true "	" true "	13	12	12	34	" f "	" r "	" Brille "	332.47788	3	332.47788	"AV"	FALSE
"9032"	623	" true "	" false "	13	12	12	34	" f "	" r "	" Brille "	316.979225	2	333.38934	"V"	FALSE
"9033"	1211	" true "	" false "	13	12	12	34	" f "	" r "	" Brille "	583.534078	2	591.376336	"V"	FALSE
"9034"	674	" false "	" true "	13	12	12	34	" f "	" r "	" Brille "	366.992827	2	374.992157	"A"	FALSE
"9035"	535	" true "	" false "	13	12	12	34	" f "	" r "	" Brille "	661.737934	1	678.164139	"V"	FALSE
"9036"	548	" true "	" false "	13	12	12	34	" f "	" r "	" Brille "	322.079219	3	322.079219	"V"	FALSE
"9037"	1219	" false "	" true "	13	12	12	34	" f "	" r "	" Brille "	435.850025	2	452.089343	"A"	FALSE
"9038"	555	" false "	" true "	13	12	12	34	" f "	" r "	" Brille "	588.975863	2	605.318857	"A"	FALSE
"9039"	1121	" false "	" true "	13	12	12	34	" f "	" r "	" Brille "	216.314979	1	224.212276	"A"	FALSE
"9040"	646	" false "	" true "	13	12	12	34	" f "	" r "	" Brille "	233.490653	3	233.490653	"A"	FALSE
"9041"	692	" true "	" false "	13	12	12	34	" f "	" r "	" Brille "	503.106243	2	505.491803	"V"	FALSE
"9042"	836	" true "	" true "	13	12	12	34	" f "	" r "	" Brille "	255.683898	2	258.062371	"AV"	FALSE
"9043"	1106	" true "	" true "	13	12	12	34	" f "	" r "	" Brille "	250.302266	2	258.304394	"AV"	FALSE
"9044"	908	" true "	" true "	13	12	12	34	" f "	" r "	" Brille "	211.976262	2	219.917718	"AV"	FALSE
"9045"	1467	" false "	" true "	13	12	12	34	" f "	" r "	" Brille "	348.236716	1	356.305968	"A"	FALSE
"9046"	805	" false "	" true "	14	12	12	34	" f "	" r "	" Brille "	387.293387	3	387.293387	"A"	FALSE
"9047"	650	" true "	" true "	14	12	12	34	" f "	" r "	" Brille "	241.734403	2	244.121394	"AV"	FALSE
"9048"	772	" false "	" true "	14	12	12	34	" f "	" r "	" Brille "	259.934448	3	259.934448	"A"	FALSE
"9049"	1356	" false "	" true "	14	12	12	34	" f "	" r "	" Brille "	286.721967	2	303.198674	"A"	FALSE
"9050"	788	" true "	" true "	14	12	12	34	" f "	" r "	" Brille "	200.292243	2	208.34537	"AV"	FALSE
"9051"	1360	" true "	" false "	14	12	12	34	" f "	" r "	" Brille "	299.450076	2	331.649209	"V"	FALSE
"9052"	546	" true "	" false "	14	12	12	34	" f "	" r "	" Brille "	370.130756	3	370.130756	"V"	FALSE
"9053"	644	" false "	" true "	14	12	12	34	" f "	" r "	" Brille "	371.567057	3	371.567057	"A"	FALSE
"9054"	1495	" false "	" true "	14	12	12	34	" f "	" r "	" Brille "	207.436642	3	207.436642	"A"	FALSE
"9055"	673	" false "	" true "	14	12	12	34	" f "	" r "	" Brille "	300.121942	3	300.121942	"A"	FALSE
"9056"	822	" true "	" false "	14	12	12	34	" f "	" r "	" Brille "	367.68012	3	367.68012	"V"	FALSE
"9057"	857	" true "	" false "	14	12	12	34	" f "	" r "	" Brille "	280.098534	1	288.078685	"V"	FALSE
"9058"	1383	" true "	" false "	14	12	12	34	" f "	" r "	" Brille "	307.804392	1	332.035569	"V"	FALSE
"9059"	1246	" true "	" true "	14	12	12	34	" f "	" r "	" Brille "	216.542844	2	224.598915	"AV"	FALSE
"9060"	547	" true "	" false "	14	12	12	34	" f "	" r "	" Brille "	785.921523	3	785.921523	"V"	FALSE
"9061"	745	" true "	" false "	14	12	12	34	" f "	" r "	" Brille "	319.516081	2	335.710597	"V"	FALSE
"9062"	1011	" false "	" true "	14	12	12	34	" f "	" r "	" Brille "	241.505402	3	241.505402	"A"	FALSE
"9063"	573	" true "	" true "	14	12	12	34	" f "	" r "	" Brille "	318.228335	2	326.699726	"AV"	FALSE
"9064"	1355	" true "	" true "	14	12	12	34	" f "	" r "	" Brille "	242.984158	1	259.115264	"AV"	FALSE
"9065"	1111	" true "	" true "	14	12	12	34	" f "	" r "	" Brille "	238.357365	2	262.589885	"AV"	FALSE
"9066"	686	" false "	" true "	14	12	12	34	" f "	" r "	" Brille "	312.503296	2	328.716749	"A"	FALSE
"9067"	1062	" true "	" false "	14	12	12	34	" f "	" r "	" Brille "	405.942132	2	413.970508	"V"	FALSE
"9068"	575	" false "	" true "	14	12	12	34	" f "	" r "	" Brille "	425.638927	1	433.752126	"A"	FALSE
"9069"	1069	" false "	" true "	14	12	12	34	" f "	" r "	" Brille "	254.567121	1	262.537332	"A"	FALSE
"9070"	889	" true "	" true "	14	12	12	34	" f "	" r "	" Brille "	185.616961	2	209.717473	"AV"	FALSE
"9071"	1401	" true "	" false "	14	12	12	34	" f "	" r "	" Brille "	348.893404	2	365.016415	"V"	FALSE
"9072"	1144	" false "	" true "	14	12	12	34	" f "	" r "	" Brille "	327.163263	2	335.358664	"A"	FALSE
"9073"	982	" true "	" false "	14	12	12	34	" f "	" r "	" Brille "	562.309152	3	562.309152	"V"	FALSE
"9074"	1149	" false "	" true "	14	12	12	34	" f "	" r "	" Brille "	181.241051	3	181.241051	"A"	FALSE
"9075"	1327	" true "	" true "	14	12	12	34	" f "	" r "	" Brille "	277.948527	2	334.095504	"AV"	FALSE
"9076"	1435	" true "	" true "	14	12	12	34	" f "	" r "	" Brille "	251.879796	2	283.915836	"AV"	FALSE
"9077"	911	" true "	" false "	14	12	12	34	" f "	" r "	" Brille "	405.810756	1	413.819515	"V"	FALSE
"9078"	1116	" true "	" false "	14	12	12	34	" f "	" r "	" Brille "	239.641913	2	247.666525	"V"	FALSE
"9079"	1341	" true "	" false "	14	12	12	34	" f "	" r "	" Brille "	255.268852	3	255.268852	"V"	FALSE
"9080"	545	" true "	" false "	14	12	12	34	" f "	" r "	" Brille "	357.187367	2	373.698908	"V"	FALSE
"9081"	1096	" true "	" true "	14	12	12	34	" f "	" r "	" Brille "	217.320437	1	225.38321	"AV"	FALSE
"9082"	545	" false "	" true "	14	12	12	34	" f "	" r "	" Brille "	324.305023	2	340.600099	"A"	FALSE
"9083"	766	" true "	" true "	14	12	12	34	" f "	" r "	" Brille "	211.210739	2	219.236012	"AV"	FALSE
"9084"	1330	" true "	" true "	14	12	12	34	" f "	" r "	" Brille "	186.514874	1	194.504627	"AV"	FALSE
"9085"	1321	" true "	" true "	14	12	12	34	" f "	" r "	" Brille "	219.635081	3	219.635081	"AV"	FALSE
"9086"	658	" true "	" true "	14	12	12	34	" f "	" r "	" Brille "	223.151567	2	239.365597	"AV"	FALSE
"9087"	759	" true "	" false "	14	12	12	34	" f "	" r "	" Brille "	323.539906	1	331.592134	"V"	FALSE
"9088"	873	" false "	" true "	14	12	12	34	" f "	" r "	" Brille "	194.587833	2	202.571256	"A"	FALSE
"9089"	632	" true "	" false "	14	12	12	34	" f "	" r "	" Brille "	828.46473	1	836.989878	"V"	FALSE
"9090"	694	" false "	" true "	14	12	12	34	" f "	" r "	" Brille "	273.859982	3	273.859982	"A"	FALSE
"9091"	653	" true "	" true "	15	12	12	34	" f "	" r "	" Brille "	271.432964	2	279.750361	"AV"	FALSE
"9092"	1186	" true "	" false "	15	12	12	34	" f "	" r "	" Brille "	298.91222	3	298.91222	"V"	FALSE
"9093"	843	" true "	" false "	15	12	12	34	" f "	" r "	" Brille "	280.603782	2	680.933192	"V"	FALSE
"9094"	537	" true "	" true "	15	12	12	34	" f "	" r "	" Brille "	298.945935	2	323.373923	"AV"	FALSE
"9095"	1414	" false "	" true "	15	12	12	34	" f "	" r "	" Brille "	327.287656	2	343.894023	"A"	FALSE
"9096"	1012	" true "	" true "	15	12	12	34	" f "	" r "	" Brille "	277.082435	1	285.533434	"AV"	FALSE
"9097"	700	" true "	" true "	15	12	12	34	" f "	" r "	" Brille "	240.933058	2	249.154985	"AV"	FALSE
"9098"	812	" false "	" true "	15	12	12	34	" f "	" r "	" Brille "	321.692604	2	329.923582	"A"	FALSE
"9099"	1062	" true "	" true "	15	12	12	34	" f "	" r "	" Brille "	237.56626	2	278.005768	"AV"	FALSE
"9100"	885	" true "	" true "	15	12	12	34	" f "	" r "	" Brille "	253.548469	2	269.822696	"AV"	FALSE
"9101"	794	" true "	" true "	15	12	12	34	" f "	" r "	" Brille "	246.483755	2	278.566078	"AV"	FALSE
"9102"	1319	" false "	" true "	15	12	12	34	" f "	" r "	" Brille "	629.292315	3	629.292315	"A"	FALSE
"9103"	950	" false "	" true "	15	12	12	34	" f "	" r "	" Brille "	211.28158	3	211.28158	"A"	FALSE
"9104"	1397	" true "	" false "	15	12	12	34	" f "	" r "	" Brille "	522.104278	2	530.332337	"V"	FALSE
"9105"	900	" false "	" true "	15	12	12	34	" f "	" r "	" Brille "	244.775562	2	253.141737	"A"	FALSE
"9106"	1205	" true "	" false "	15	12	12	34	" f "	" r "	" Brille "	403.881818	2	419.771722	"V"	FALSE
"9107"	622	" true "	" false "	15	12	12	34	" f "	" r "	" Brille "	333.230659	3	333.230659	"V"	FALSE
"9108"	777	" true "	" true "	15	12	12	34	" f "	" r "	" Brille "	215.112422	2	231.014649	"AV"	FALSE
"9109"	851	" true "	" true "	15	12	12	34	" f "	" r "	" Brille "	241.391727	1	249.868787	"AV"	FALSE
"9110"	1201	" true "	" true "	15	12	12	34	" f "	" r "	" Brille "	245.286902	1	253.720174	"AV"	FALSE
"9111"	778	" true "	" true "	15	12	12	34	" f "	" r "	" Brille "	212.748916	1	221.386627	"AV"	FALSE
"9112"	1047	" true "	" false "	15	12	12	34	" f "	" r "	" Brille "	301.728364	2	309.799712	"V"	FALSE
"9113"	1049	" false "	" true "	15	12	12	34	" f "	" r "	" Brille "	389.20835	1	397.485218	"A"	FALSE
"9114"	1047	" false "	" true "	15	12	12	34	" f "	" r "	" Brille "	285.403036	1	293.603639	"A"	FALSE
"9115"	562	" true "	" true "	15	12	12	34	" f "	" r "	" Brille "	291.214856	3	291.214856	"AV"	FALSE
"9116"	670	" true "	" false "	15	12	12	34	" f "	" r "	" Brille "	309.368057	3	309.368057	"V"	FALSE
"9117"	1383	" true "	" false "	15	12	12	34	" f "	" r "	" Brille "	274.505536	1	282.899139	"V"	FALSE
"9118"	647	" true "	" false "	15	12	12	34	" f "	" r "	" Brille "	304.868698	2	313.152128	"V"	FALSE
"9119"	550	" true "	" false "	15	12	12	34	" f "	" r "	" Brille "	297.488353	2	321.645931	"V"	FALSE
"9120"	806	" false "	" true "	15	12	12	34	" f "	" r "	" Brille "	185.837982	3	185.837982	"A"	FALSE
"9121"	512	" false "	" true "	15	12	12	34	" f "	" r "	" Brille "	326.690438	2	334.860945	"A"	FALSE
"9122"	927	" true "	" false "	15	12	12	34	" f "	" r "	" Brille "	395.276352	3	395.276352	"V"	FALSE
"9123"	1492	" true "	" false "	15	12	12	34	" f "	" r "	" Brille "	337.519058	1	345.826123	"V"	FALSE
"9124"	1438	" true "	" true "	15	12	12	34	" f "	" r "	" Brille "	162.989131	2	179.032245	"AV"	FALSE
"9125"	966	" false "	" true "	15	12	12	34	" f "	" r "	" Brille "	287.706773	2	303.991404	"A"	FALSE
"9126"	1425	" true "	" false "	15	12	12	34	" f "	" r "	" Brille "	341.243313	1	349.455511	"V"	FALSE
"9127"	999	" true "	" true "	15	12	12	34	" f "	" r "	" Brille "	173.041457	2	189.406006	"AV"	FALSE
"9128"	898	" true "	" true "	15	12	12	34	" f "	" r "	" Brille "	225.012111	2	241.159685	"AV"	FALSE
"9129"	1169	" true "	" true "	15	12	12	34	" f "	" r "	" Brille "	211.320734	2	219.584721	"AV"	FALSE
"9130"	1054	" true "	" true "	15	12	12	34	" f "	" r "	" Brille "	218.462483	2	226.77881	"AV"	FALSE
"9131"	1343	" true "	" true "	15	12	12	34	" f "	" r "	" Brille "	234.412486	3	234.412486	"AV"	FALSE
"9132"	1264	" false "	" true "	15	12	12	34	" f "	" r "	" Brille "	279.717931	2	303.915422	"A"	FALSE
"9133"	1468	" true "	" false "	15	12	12	34	" f "	" r "	" Brille "	386.452679	2	402.213361	"V"	FALSE
"9134"	1265	" false "	" true "	15	12	12	34	" f "	" r "	" Brille "	392.371012	2	408.24659	"A"	FALSE
"9135"	1137	" true "	" false "	15	12	12	34	" f "	" r "	" Brille "	378.780957	2	402.767641	"V"	FALSE
"9136"	879	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	231.345346	1	239.78015	"AV"	FALSE
"9137"	1192	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	238.764141	1	247.036556	"AV"	FALSE
"9138"	1391	" false "	" true "	16	12	12	34	" f "	" r "	" Brille "	259.564491	3	259.564491	"A"	FALSE
"9139"	799	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	229.510588	2	253.39582	"AV"	FALSE
"9140"	1035	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	230.552437	2	238.944963	"AV"	FALSE
"9141"	1159	" false "	" true "	16	12	12	34	" f "	" r "	" Brille "	257.874023	2	274.01402	"A"	FALSE
"9142"	512	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	414.438116	3	414.438116	"AV"	FALSE
"9143"	1288	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	242.855432	2	258.958243	"AV"	FALSE
"9144"	573	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	263.474233	3	263.474233	"AV"	FALSE
"9145"	818	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	210.707966	2	219.111766	"AV"	FALSE
"9146"	666	" true "	" false "	16	12	12	34	" f "	" r "	" Brille "	268.198407	1	276.511943	"V"	FALSE
"9147"	1469	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	203.900793	1	219.634169	"AV"	FALSE
"9148"	1409	" false "	" true "	16	12	12	34	" f "	" r "	" Brille "	377.696032	2	393.727753	"A"	FALSE
"9149"	1004	" true "	" false "	16	12	12	34	" f "	" r "	" Brille "	319.83098	2	335.891923	"V"	FALSE
"9150"	966	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	231.430024	3	231.430024	"AV"	FALSE
"9151"	833	" true "	" false "	16	12	12	34	" f "	" r "	" Brille "	735.589031	1	743.789302	"V"	FALSE
"9152"	1455	" true "	" false "	16	12	12	34	" f "	" r "	" Brille "	290.85812	2	314.884139	"V"	FALSE
"9153"	1206	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	221.603383	1	229.367862	"AV"	FALSE
"9154"	874	" false "	" true "	16	12	12	34	" f "	" r "	" Brille "	247.692665	2	399.532827	"A"	FALSE
"9156"	1140	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	193.01608	1	209.466188	"AV"	FALSE
"9157"	692	" false "	" true "	16	12	12	34	" f "	" r "	" Brille "	312.326879	2	328.575662	"A"	FALSE
"9158"	700	" true "	" false "	16	12	12	34	" f "	" r "	" Brille "	358.436727	2	406.218559	"V"	FALSE
"9159"	1039	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	380.003344	3	380.003344	"AV"	FALSE
"9160"	844	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	182.036012	3	182.036012	"AV"	FALSE
"9161"	1001	" false "	" true "	16	12	12	34	" f "	" r "	" Brille "	182.709207	2	185.371067	"A"	FALSE
"9162"	640	" true "	" false "	16	12	12	34	" f "	" r "	" Brille "	401.045602	2	409.377996	"V"	FALSE
"9163"	1107	" true "	" false "	16	12	12	34	" f "	" r "	" Brille "	257.548503	1	273.492362	"V"	FALSE
"9164"	1415	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	214.90707	1	223.247968	"AV"	FALSE
"9165"	755	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	246.555626	2	254.882761	"AV"	FALSE
"9166"	1244	" true "	" false "	16	12	12	34	" f "	" r "	" Brille "	265.138764	1	273.424449	"V"	FALSE
"9167"	1191	" true "	" false "	16	12	12	34	" f "	" r "	" Brille "	295.214736	2	303.398999	"V"	FALSE
"9168"	1404	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	209.728296	2	218.248963	"AV"	FALSE
"9169"	905	" true "	" false "	16	12	12	34	" f "	" r "	" Brille "	311.921639	2	328.433337	"V"	FALSE
"9170"	895	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	176.647009	2	185.078663	"AV"	FALSE
"9171"	783	" false "	" true "	16	12	12	34	" f "	" r "	" Brille "	294.063158	2	470.25965	"A"	FALSE
"9173"	502	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	301.746841	2	325.535053	"AV"	FALSE
"9174"	1477	" true "	" false "	16	12	12	34	" f "	" r "	" Brille "	277.444707	2	285.636504	"V"	FALSE
"9175"	1233	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	199.620248	3	199.620248	"AV"	FALSE
"9176"	658	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	226.800169	2	259.093833	"AV"	FALSE
"9177"	787	" false "	" true "	16	12	12	34	" f "	" r "	" Brille "	205.008637	3	205.008637	"A"	FALSE
"9178"	1398	" true "	" true "	16	12	12	34	" f "	" r "	" Brille "	248.894311	2	272.719359	"AV"	FALSE
"9179"	739	" false "	" true "	16	12	12	34	" f "	" r "	" Brille "	223.933348	2	256.477665	"A"	FALSE
"9180"	859	" false "	" true "	16	12	12	34	" f "	" r "	" Brille "	237.284714	2	253.376458	"A"	FALSE
"9181"	1497	" true "	" true "	17	12	12	34	" f "	" r "	" Brille "	373.580725	2	390.199872	"AV"	FALSE
"9182"	838	" true "	" true "	17	12	12	34	" f "	" r "	" Brille "	227.837653	2	236.214713	"AV"	FALSE
"9183"	694	" true "	" false "	17	12	12	34	" f "	" r "	" Brille "	370.435853	3	370.435853	"V"	FALSE
"9184"	795	" true "	" true "	17	12	12	34	" f "	" r "	" Brille "	244.14358	2	259.920007	"AV"	FALSE
"9185"	1350	" false "	" true "	17	12	12	34	" f "	" r "	" Brille "	352.03465	2	376.636174	"A"	FALSE
"9186"	667	" true "	" false "	17	12	12	34	" f "	" r "	" Brille "	469.7113	2	493.759177	"V"	FALSE
"9187"	995	" true "	" true "	17	12	12	34	" f "	" r "	" Brille "	172.507123	3	172.507123	"AV"	FALSE
"9188"	564	" true "	" true "	17	12	12	34	" f "	" r "	" Brille "	215.931345	2	248.353917	"AV"	FALSE
"9189"	732	" true "	" true "	17	12	12	34	" f "	" r "	" Brille "	213.665025	2	229.691658	"AV"	FALSE
"9190"	1019	" true "	" false "	17	12	12	34	" f "	" r "	" Brille "	257.934111	2	282.266323	"V"	FALSE
"9191"	1021	" false "	" true "	17	12	12	34	" f "	" r "	" Brille "	225.599724	2	313.584613	"A"	FALSE
"9192"	1478	" false "	" true "	17	12	12	34	" f "	" r "	" Brille "	238.907568	2	255.542728	"A"	FALSE
"9193"	640	" true "	" true "	17	12	12	34	" f "	" r "	" Brille "	264.488144	2	288.714292	"AV"	FALSE
"9194"	1423	" true "	" true "	17	12	12	34	" f "	" r "	" Brille "	229.267532	2	245.960003	"AV"	FALSE
"9195"	908	" true "	" false "	17	12	12	34	" f "	" r "	" Brille "	359.378534	2	383.734404	"V"	FALSE
"9196"	543	" true "	" false "	17	12	12	34	" f "	" r "	" Brille "	301.071887	2	332.855869	"V"	FALSE
